2023/02/10 17:58:57 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:58:57 [error] 7#7: *29 open() "/var/www/html/src/1.0.0/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:58:57 [error] 7#7: *29 open() "/var/www/html/src/1.0.0/css/_constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:58:57 [error] 7#7: *32 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:58:57 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/_header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:58:57 [error] 7#7: *33 open() "/var/www/html/src/1.0.0/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:42 [error] 7#7: *33 open() "/var/www/html/src/1.0.0/css/css/_constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:42 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/css/_header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:42 [error] 7#7: *29 open() "/var/www/html/src/1.0.0/css/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:42 [error] 7#7: *32 open() "/var/www/html/src/1.0.0/css/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:44 [error] 7#7: *33 open() "/var/www/html/src/1.0.0/css/css/_header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:44 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/css/_constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:44 [error] 7#7: *38 open() "/var/www/html/src/1.0.0/css/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:44 [error] 7#7: *39 open() "/var/www/html/src/1.0.0/css/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:57 [error] 7#7: *38 open() "/var/www/html/src/1.0.0/css/_header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:57 [error] 7#7: *39 open() "/var/www/html/src/1.0.0/css/_constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:58 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:58 [error] 7#7: *33 open() "/var/www/html/src/1.0.0/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:58 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/_header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:58 [error] 7#7: *33 open() "/var/www/html/src/1.0.0/css/_constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:58 [error] 7#7: *39 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:58 [error] 7#7: *38 open() "/var/www/html/src/1.0.0/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:59 [error] 7#7: *39 open() "/var/www/html/src/1.0.0/css/_header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:59 [error] 7#7: *38 open() "/var/www/html/src/1.0.0/css/_constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:59 [error] 7#7: *33 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 17:59:59 [error] 7#7: *30 open() "/var/www/html/src/1.0.0/css/_home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:01:00 [error] 7#7: *38 open() "/var/www/html/src/1.0.0/css/constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
